id,text,label,source
100fd15d55f0829e,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',2,financial_phrasebank
ddac18d567fa6d33,`` It wo n't happen overnight .,1,financial_phrasebank
5c56eed2c7d57813,"As much biomass will be used as can be sourced locally , with the rest of the plant 's fuel needs met by peat .",1,financial_phrasebank
f86778e297defab2,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",1,financial_phrasebank
51f35f45781cef38,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",1,financial_phrasebank
5f208280eb90dd01,"We think we have a very big opportunity to invest in brand, expand the channels that we reach.",2,aiera
147937bacc5dc7a7,We will be reporting the final vote results in a current report on form 8-K to be filed with the SEC within four business days.,1,aiera
fb28650a6437973a,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",1,financial_phrasebank
bdcdcacf6812f4e4,"Good afternoon, and welcome to Eyenovia's Fourth Quarter and Full Year 2023 Earnings Conference Call and Audio Webcast. With me today are Eyenovia's Chief Executive Officer, Michael Rowe, Chief Financial Officer, John Gandolfo; and Chief Operating Officer, Bren Kern. This afternoon, we issued a press release announcing financial results for the 3 and 12 months ended December 31, 2023. We encourage everyone to read today's press release as well as Eyenovia's quarterly report on Form 10-K for the year ended December 31, 2023, which was filed with the SEC. The company's press release and annual report are also available on our website at www.inovia.com. In addition, this conference call is being webcast to the company's website and will be archived there for future reference.",1,aiera
58df596c3603add1,"Taking a cue from the playbook of the East Dillon Lions , we 've created a special team of heavy-hitting style players , such as boot-cut jeans , tummy tops and , of course , cowboy boots .",1,financial_phrasebank
f289d5182d54f74b,The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million .,2,financial_phrasebank
0a4b8b5bcf3b3b3b,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",2,financial_phrasebank
e5617362fc2ec4bc,"Obviously, the Bitcoin ETFs will also benefit the broader spot market, and we have the ability to provide custody solutions and are actively having conversations of how we can support the broader ETF adoption.",2,aiera
e718b267b064bb9d,"Greetings, and welcome to the Eyenovia Fourth Quarter and Full Year 2023 Earnings Call. [Operator Instructions]. As a reminder, this conference is being recorded. It is now my pleasure to introduce your host, Eric Ribner of Investor Relations. Thank you. You may begin.",1,aiera
a8600fe01b8b2d9b,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",1,financial_phrasebank
512220201bf48728,Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,0,financial_phrasebank
dab45ebe36c7753f,Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,2,financial_phrasebank
8a64e419a7b7f847,How are you thinking about a policy maybe should be formed around that notion?,1,aiera
8d0323add5fc4eb9,"Great. And then just shifting to your pipeline, your second-generation device. Can you tell us a little bit more about that and how it differs from the first gen and when we should expect it potentially to be used with MydCombi in the marketplace.",2,aiera
1319351233ebd525,"Second, our customers are deepening their engagement with our product suite.",2,aiera
524653f21f9831ea,"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % .",0,financial_phrasebank
87cd805302541b89,The Company turnover amounted to MEUR 27.9 in 2007 .,1,financial_phrasebank
1325127ba63273bc,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .",1,financial_phrasebank
e1c99126f40ddeed,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",1,financial_phrasebank
af33519377e827e9,"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 .",2,financial_phrasebank
6161f2684602c1ba,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",0,financial_phrasebank
f8a8cd7a32a984db,The volume of investments in the two phases of the project is estimated at USD 300mn ( EUR 215.03 mn ) .,1,financial_phrasebank
2c0443b3923335ce,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .",1,financial_phrasebank
5d82e8b08497b1c7,Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London .,2,financial_phrasebank
70c614ace5da8cbb,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team .",1,financial_phrasebank
48d11f130ae4d071,We offer our customers solutions based on renewable raw materials .,1,financial_phrasebank
f18b73484ae56248,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",2,financial_phrasebank
0dca554e46ee981a,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .",1,financial_phrasebank
1b1e98cba8d04068,"Thanks, Eric. And welcome, everyone, to our fourth quarter and full year 2020 financial Results Conference Call. Last quarter, I talked about how [indiscernible] to pull on as we continue our growth into a development and commercial organization. Those levers were revenues, agreements and sources of capital. Today, I will share with you how we have been executing against these 3 levers particularly in terms of our advancing commercial strategy, which continues to accelerate with 2 approved products and 2 in Phase III. I will also share news about us entering into 2 significant agreements that will complement our own sales efforts as well as provide an update on our plans for dry eye. Bren will then take us through the build-out of our manufacturing capabilities, which are now fully integrated and producing commercial supply of MydCombi. And finally, John will provide an update on the third lever, our financials and the options we are exploring towards ultimately reaching a breakeven point for the company.",1,aiera
c512ea6856ed336b,"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",1,financial_phrasebank
4cd87b065f759d07,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",2,financial_phrasebank
99bcee34a2dbdb39,"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",1,financial_phrasebank
80f93e14d9a291bb,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",0,financial_phrasebank
abdfb304882b19ad,"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 .",1,financial_phrasebank
d4f31f0527b0e271,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",2,financial_phrasebank
0218a0ae48610059,"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",1,financial_phrasebank
47a85e8e1bebf969,"Our customers include companies in the energy and process industry sectors , in particular .",1,financial_phrasebank
e039f0f9553be650,"We've also seen that a number of the deals that typically signed more quickly, but were signing more slowly in more uncertain environments. A lot of those got done in the last quarter, and you heard in my opening remarks some of the examples, but that was some of several, and we're continuing to see that trend. And then on the Gen AI side, it's -- if you look at the Gen AI revenue we have, in absolute numbers, it's a pretty big number, but in the scheme of a $100 billion annual revenue run rate business, it's still relatively small, much smaller than what it will be in the future, where we really believe we're going to drive tens of billions of dollars of revenue over the next several years.",2,aiera
cdf95e12c63af3f6,"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",0,financial_phrasebank
9515645082fdc05f,"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",2,financial_phrasebank
b01d8c8058ffe4df,To see a slide show of all the newest product releases from Fiskars .,1,financial_phrasebank
ca97bc6fec0095b1,"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .",1,financial_phrasebank
233db6a7b2a1c8b1,And that includes things like eSports to art to sports.,1,aiera
d07ea75c3854c17e,The number of customers is one of the most important parameters in determining the price of electricity networks .,1,financial_phrasebank
f683b080e6a2add0,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .",1,financial_phrasebank
da5c16824e17867f,The Oulu plant employs approximately 120 people .,1,financial_phrasebank
035cf9c284b58796,"And again, this is just an encouraging sign that crypto is increasingly moving to utility, particularly with use cases around yield and rewards.",2,aiera
e6af3b27ebc0b142,"In our International segment, we had an operating loss of $419 million, an improvement of $1.8 billion year-over-year. This improvement was primarily driven by lowering our cost to serve through increased units per box, lower transportation rates and leverage across our fixed costs as we continue to focus on customer inputs and improve efficiencies within our operations. The International segment represents more than 20 countries of varying degrees of growth and our largest established countries like the U.K., Germany and Japan, relatively strong revenue growth contributed to the year-over-year improvement in profitability. Additionally, we saw good progress in our emerging countries as they continued to expand their customer offerings, while seeking to invest wisely.",2,aiera
f7c829dc98b9cfb0,"When the product is manufactured in Finland , it is also packed in the country .",1,financial_phrasebank
7a7d32e1190f9ef1,The event can be followed on-line via Orion 's Finnish homepage at www.orion.fi as well as via the Kauppalehti Live web service at www.kauppalehti.fi/live .,1,financial_phrasebank
d3ca7ea82978ccdb,11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,0,financial_phrasebank
13b5d2c8960290e3,"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .",1,financial_phrasebank
75f934c176a80196,"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",1,financial_phrasebank
3091a215836d3ca9,The invention carries International Patent Publication No. .,1,financial_phrasebank
3ba02aa032d22f6f,"industry in Asia + Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .",1,financial_phrasebank
b692a1a84bbc8330,"In terms of Logistics, again, we try to do the best that we can, obviously, first and foremost, prioritizing transactions and consumer experiences for Wish. But we still have this pilot that's continuing -- where we continue to add more and more retailers that are potentially not transacting on Wish at all or retailers that are on Wish but are leveraging it for transactions off our platform.",1,aiera
3daf5dbde84ec4e7,"It's important to note that, that excludes, i.e., does not include, the stock-based compensation.",1,aiera
4613bdd31fefb8e0,"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .",1,financial_phrasebank
65caf076aa9e16ce,The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .,1,financial_phrasebank
00d16154b360c37e,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float .",1,financial_phrasebank
e0c2ad126755e41f,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",2,financial_phrasebank
eefdf82bd6aefbdf,Olvi has posted a strong set of figures for the first six months of this year .,2,financial_phrasebank
87c4df5d23c569cc,The company expects net sales to significantly increase from 2009 .,2,financial_phrasebank
5a48df096b58b348,"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans",1,financial_phrasebank
bd98a3e658d284e6,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",2,financial_phrasebank
193a5ee2d7843066,The ship unloader is totally enclosed along the entire conveying line to the storage facilities .,1,financial_phrasebank
e4a236ab7ebc73c9,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",0,financial_phrasebank
4349e39740afa46d,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",2,financial_phrasebank
aba652775080c4c8,"For example , net sales increased by 5.9 % from the first quarter , and EBITDA increased from a negative EUR 0.2 mn in the first quarter of 2009 .",2,financial_phrasebank
40af77289441ed96,"There's some rules that we're always questioning, does this actually make sense in the new crypto company because, as Alesia said, some of those intermediaries aren't there or it is a new technology paradigm.",1,aiera
092b856737cf70ea,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",0,financial_phrasebank
f7c80cfee0e6ed05,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",1,financial_phrasebank
ba7fdac2db1460c9,"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",2,financial_phrasebank
01308aa584ea0f08,It is expected to be online by 2011 .,1,financial_phrasebank
27906320b7ed2d2b,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",1,financial_phrasebank
88fdfe2ae7ed51d4,So there was a question there about the social experience.,1,aiera
421a2b9b719d26c4,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",1,financial_phrasebank
f8b07dc4c1c64ed9,"The remaining amount will be funded through debt , the Danish bank said .",1,financial_phrasebank
bf16037f366b12e1,And I have to imagine that that's driving a lot of this recent growth.,1,aiera
f14697dab66c42e3,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",2,financial_phrasebank
3c3ce503f12f8d03,"In addition , the company is considering the start of production in Russia .",1,financial_phrasebank
e1da3ee0daeb5166,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0,financial_phrasebank
fbff384a5be5bdbc,"But I think the Coinbase Tax Center we're rolling out is going to be a huge step in the right direction and make it ""just work"" for people who are on Coinbase products at least.",2,aiera
7e7b1d6971665444,( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),1,financial_phrasebank
bd3829ee1e67c10d,"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",1,financial_phrasebank
ecc94e17dfeaf20b,And who or what do you view as Coinbase's largest competitive threat?,0,aiera
4c5a30c820b271d0,This resulted in improved sales figures in Sweden .,2,financial_phrasebank
2357944ecc22438a,The original patent was filed in Finland under application No. .,1,financial_phrasebank
b41c593b3cc066b7,"Thank you, Bren. For the fourth quarter of 2023, we reported net loss of approximately $8 million or $0.18 per share and approximately 45.4 million weighted average shares outstanding. This includes a $0.02 loss related to the onetime repatriation costs for bringing MicroPine back to Eyenovia from Bash. This compares to a net loss of $6.1 million or $0.17 per share and approximately 35.9 million weighted average shares outstanding for the fourth quarter of 2022.",0,aiera
eebd0c9f212c4564,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV++N SANOMAT PURCHASE CONFIRMED The business operations of Tyrv++n Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",1,financial_phrasebank
73cfd4ba1d509053,More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries .,1,financial_phrasebank
852ac24adf0b5b08,So what I think your question was we've seen significant growth in our blockchain rewards revenue that grew meaningfully quarter-over-quarter and you're asking about what the trajectory is.,2,aiera
d97d2e375e40e427,Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,1,financial_phrasebank
54649acd406fab19,The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,1,financial_phrasebank
8c15c5e7d525cd90,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",0,financial_phrasebank
980038b2f332477b,"The other thing I'd point out is that we have advanced loaded, I would say, price benefits in our International markets. We think it's a very good source of customer acquisition and customer retention. The investment in those areas can fluctuate quarter-to-quarter. We had a bit of a higher spend in -- excuse me, in digital content in Q4 as we had a number of marketing and content, especially around live sports, English Premier League and Champions League in Germany and Italy, for example. But we like those benefits in those investments, different proven vehicle for customer acquisition, as I said, and it gets people shopping at our sites and engaging with benefits is always positive for the relationship with Amazon.",1,aiera
2a8d08938e2c3171,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,1,financial_phrasebank
094d42b5f3f02578,And those are going to be the 2 significant drivers of that growth.,2,aiera
a436e7e899a9f5df,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .",1,financial_phrasebank
c89b37d9f2777a6d,"Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .",1,financial_phrasebank
15dfe56f5f76e18b,"This quarter, we've seen the launch of crypto ETF in the U.S. Can you talk a bit about how ETFs are affecting Coinbase or may in the future?",2,aiera
fc380da9079dd080,And we want to use both organic as well as marketing efforts to help reach those users.,1,aiera
b92d82175f54c614,It will also strengthen Ruukki 's offshore business .,2,financial_phrasebank
b9ec035753f5feff,And we think this will tamper down the revenue volatility and really diversify those revenue streams over time.,2,aiera
027bbbb37ff7b48d,"In the healthcare space, I -- if you think about what we do on the retail side, adding a pharmacy capability is a pretty natural extension. It's something that customers had asked us for, for many years, and it's got more complexity to it than the rest of our retail business. So we have to think carefully about whether we wanted to pursue it, but customers so badly wanted it and the experience we thought could be better and we could be a meaningful part of changing that, that we pursued it. And I really like the momentum that we're seeing in our Amazon Pharmacy business. It's growing really quickly. But even more important with how fast it's growing, if you've used it and you've paid attention to the customer experience over the last 12 to 15 months, it's just substantially improved from where it already was pretty good.",2,aiera
791037c8a62d65a7,"Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services .",1,financial_phrasebank
41621f745dc98f0b,Finnish construction group Lemmink+inen has been awarded two road building contracts by the Lithuanian transport administration .,2,financial_phrasebank
72bf45bf1854fbf2,The credit covers approximately 70 % of the ship 's price .,1,financial_phrasebank
e8f3bbc786da14a8,We have our next question coming from the line of Lisa Ellis with MoffettNathanson.,1,aiera
06c7cf020eaabdb8,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,1,financial_phrasebank
20d8bc697a5918c4,"I have one on grocery and one on healthcare. First, on grocery, I was wondering if you could talk a bit about the progress that you're making in unifying the offering between Dotcom, Fresh and Whole Foods. And -- and as it relates to reverse logistics and using the grocery facilities, how that's lowering the cost of logistics and whether there is a significant opportunity there in terms of driving traffic and revenue in the grocery business? Then secondly, on health care, in such a poor -- notoriously poor customer experience industry, you've made significant efforts now within acquisition and offering primary care. Just be curious if you could talk a little bit more about the longer-term vision in healthcare.",1,aiera
f34125ece5b2eb84,So one is we're going to add more proof of stake networks and offer staking and more assets on our platform.,1,aiera
bc6c3b637f2ce873,"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .",1,financial_phrasebank
f33792d309363f77,Timo Penttila has been appointed new manager responsible for the asset management of Nordea 's institutional customers in Finland .,1,financial_phrasebank
0113b277167ac1b7,"Cencorp would focus on the development , manufacture and marketing of standard products for production automation .",1,financial_phrasebank
ff6ddf13aa96c985,"But what we can all do and we all share these goals, both crypto companies and the regulators, is to come together and figure out how do we make this a safe industry.",1,aiera
6bb071bb25863687,"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",2,financial_phrasebank
d2d8c6cfa034c773,We're also investing in our Prime brokerage app for institutions.,1,aiera
2bf90a3087457801,"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",2,financial_phrasebank
9feef56008b97a29,"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?",1,financial_phrasebank
378e562f8e1fed26,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,0,financial_phrasebank
66f0816a23e3d031,The profit after taxes was EUR 57.7 11.1 million .,1,financial_phrasebank
77059fd23bc13e12,And the opposite is true for periods of high volatility like we saw in September and we saw in October.,1,aiera
5cf321181b8ff143,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,2,financial_phrasebank
7688134b2040022d,"You can also see in our footnote some fair value disclosure, and you can see that our crypto investment as of Q3 were $540 million of fair value on the balance sheet, and we disclosed the Bitcoin, Ethereum and other crypto assets breakout in those details.",1,aiera
a67e943695e3cdf8,Other details were not provided .,1,financial_phrasebank
c3851d8e8ef358e1,"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",2,financial_phrasebank
8ce32610a77089e0,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0,financial_phrasebank
1d4648042e4954b6,The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,1,financial_phrasebank
d5e277eeca50b24b,"The company operates its business through two reportable segments , including Banking and Investment Services , and Non-Life Insurance .",1,financial_phrasebank
b402c1f7764ccb9b,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .,1,financial_phrasebank
fc7a4287a0ffd97a,Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .,1,financial_phrasebank
2544f1db78fa3df5,The company will be part of Teleste 's Video and Broadband Solutions business area .,1,financial_phrasebank
7820b05162d803c0,Maybe just another question on the regulatory environment.,1,aiera
e9a9adb3386b7f26,Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,2,financial_phrasebank
67932285d7619483,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .",1,financial_phrasebank
3f837fa963c5f215,"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",0,financial_phrasebank
b6a75dd3c59b914c,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",1,financial_phrasebank
0c1058622728f1f8,"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .",1,financial_phrasebank
8f12e9d379a850dc,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",2,financial_phrasebank
b42c5d9113942b7d,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",1,financial_phrasebank
429b665976d21ed5,Decisions are to be made as quickly as possible .,1,financial_phrasebank
c01c460895e39e16,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",0,financial_phrasebank
17eec275dc326a77,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009",1,financial_phrasebank
69599e602b6b621d,"The firm 's UK head office is in Rugby Road , Lutterworth .",1,financial_phrasebank
5d6273e72cedfd57,Can you continue to grow at it?,1,aiera
a0c82f3e444bc7d7,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0,financial_phrasebank
79783bb65c9f6125,"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",2,financial_phrasebank
3049bcb4ad02f5a6,"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",0,financial_phrasebank
672839fc64de16fb,"The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .",1,financial_phrasebank
52e5eaebeb82a709,We want to make sure our NFT platform is interoperable with every other platform out there.,1,aiera
7ff1d6837f19ba9d,"She will succeed Krister Kylas , who has decided to leave TeliaSonera .",1,financial_phrasebank
99424ec2665e7cf0,"We provided a lot of disclosure in our letter, but I thought I would share a few perspectives.",1,aiera
1576bdcc424bac80,What would you like to see changed on Nokia 's next attempt ?,1,financial_phrasebank
b22cfb09e0178e37,Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,2,financial_phrasebank
2bec8de56829de3d,The negotiations will concern the plant 's department producing winded roving that employs 10 people .,1,financial_phrasebank
969e98c4cfc3a1ea,The company expects its net sales in 2008 to increase 5-10 % from 2007 .,2,financial_phrasebank
0766c4866e410fe0,"Its annual capacity is some 10,000 MW .",1,financial_phrasebank
8952b4298f8a108b,"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1,financial_phrasebank
0fbb4cfe21f29279,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,1,financial_phrasebank
8c9aae9bae344d5f,Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 .,1,financial_phrasebank
6841d994f68724d4,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .",2,financial_phrasebank
1e887cea8651eb62,"Touching on 2 of them. In October, we had a major milestone in our journey to commercialize Project HyPer, which is our low earth orbit satellite initiative that aims to provide broadband connectivity to the 400 million to 500 million households who don't have it today. We launched two end-to-end prototype satellites into space and successfully validated all key systems and subsystems, made a 2-way video call, streamed a Prime Video movie in Ultra HD 4K and made an Amazon purchase over our end-to-end communication network. It's rare to be able to exercise all these elements in an initial launch like this.",2,aiera
ac039599203e8c4b,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,1,financial_phrasebank
f0c3db53244548ce,"And I might add, at the same time, increase the customer experience because we did that -- we had that cost improvement at the same time when we at first got back to our shipping speeds from pre-pandemic and then exceeded them. So we're happy with that, and we'll continue to do both to improve the customer experience and also to lower our costs and leverage our cost structure.",2,aiera
bf7e32d324a5c245,Also the development of online businesses will continue .,1,financial_phrasebank
7521394a6a8a7883,"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",1,financial_phrasebank
c3deaa718f82a31b,"`` Over the years , the color orange has become synonymous with quality .",1,financial_phrasebank
d1ee276fa5ec0f46,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",2,financial_phrasebank
6864855ea97580f7,"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",1,financial_phrasebank
4939e530440850b7,"LEED is an internationally recognized green building certification system , developed by the U.S. Green Building Council .",1,financial_phrasebank
a609c703438eafe0,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2,financial_phrasebank
759a20465610dd1c,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",1,financial_phrasebank
